inventario_id,producto_id,almacen,stock_actual,stock_minimo,fecha_actualizacion
22076,706,Norte,,65,
22077,904,Centro,397.0,29,
22078,1328,Norte,,5,
22079,513,Centro,454.0,15,
22080,1308,Norte,,8,mal_fecha
22081,264,Sur,-10.0,44,2026-03-26
22082,580,Centro,-10.0,45,
22083,497,Sur,,13,mal_fecha
22084,980,Norte,-10.0,64,
22085,1315,Occidente,351.0,41,
22086,1310,Occidente,,52,mal_fecha
22087,938,Centro,,33,2026-05-15
22088,1538,Centro,367.0,18,mal_fecha
22089,1188,Centro,-10.0,49,2026-01-21
22090,808,Occidente,327.0,79,
22091,141,Bajío,,11,mal_fecha
22092,1327,Sur,-10.0,13,mal_fecha
22093,1485,Centro,168.0,26,
22094,1451,Occidente,168.0,26,mal_fecha
22095,552,Centro,-10.0,23,mal_fecha
22096,1193,Bajío,-10.0,70,mal_fecha
22097,931,Bajío,,65,mal_fecha
22098,690,Norte,-10.0,70,2025-11-06
22099,861,Bajío,,75,
22100,973,Bajío,-10.0,47,mal_fecha
22101,599,Occidente,84.0,61,
22102,43,Sur,438.0,64,
22103,1343,Occidente,237.0,64,
22104,888,Centro,-10.0,73,2026-04-30
22105,1102,Norte,,14,
22106,669,Occidente,-10.0,54,
22107,411,Occidente,-10.0,55,mal_fecha
22108,1579,Occidente,29.0,69,
22109,623,Norte,-10.0,78,
22110,1433,Centro,,57,
22111,228,Sur,-10.0,35,
22112,1357,Sur,,63,mal_fecha
22113,1561,Centro,-10.0,28,2025-08-08
22114,652,Occidente,,50,
22115,782,Norte,-10.0,65,
22116,1479,Bajío,,50,mal_fecha
22117,1014,Centro,189.0,9,
22118,172,Occidente,-10.0,69,2026-01-09
22119,109,Sur,-10.0,5,
22120,1199,Norte,,53,
22121,354,Centro,-10.0,33,2026-04-16
22122,1525,Norte,-10.0,42,
22123,648,Occidente,122.0,19,2026-05-14
22124,984,Sur,219.0,73,2026-06-16
22125,638,Sur,,27,
22126,212,Occidente,367.0,58,2025-07-12
22127,1216,Bajío,-10.0,8,
22128,1247,Norte,,64,
22129,936,Occidente,,30,2026-04-17
22130,1022,Occidente,367.0,23,
22131,1038,Occidente,,76,2025-07-14
22132,1392,Norte,-10.0,22,
22133,944,Bajío,-10.0,33,
22134,1473,Occidente,,29,
22135,1485,Centro,-10.0,12,2025-08-12
22136,1530,Bajío,,62,2026-02-12
22137,1202,Sur,,33,2026-06-21
22138,1210,Sur,,63,
22139,803,Bajío,,42,
22140,1381,Occidente,-10.0,26,
22141,423,Centro,138.0,65,mal_fecha
22142,1078,Bajío,-10.0,57,
22143,756,Occidente,,9,2025-12-25
22144,182,Occidente,402.0,54,mal_fecha
22145,1232,Centro,494.0,5,
22146,1149,Occidente,-10.0,37,
22147,1260,Bajío,439.0,22,mal_fecha
22148,262,Centro,-10.0,67,
22149,1490,Sur,-10.0,51,
22150,1276,Occidente,399.0,21,
22151,1330,Sur,,62,
22152,1565,Occidente,,24,mal_fecha
22153,349,Occidente,220.0,9,mal_fecha
22154,473,Sur,-10.0,35,
22155,263,Centro,,58,2025-08-31
22156,823,Centro,-10.0,36,2025-10-18
22157,322,Occidente,10.0,74,
22158,761,Sur,50.0,6,
22159,1173,Norte,82.0,65,mal_fecha
22160,384,Occidente,463.0,21,
22161,1029,Bajío,-10.0,16,
22162,1321,Sur,-10.0,58,2025-08-16
22163,264,Centro,-10.0,64,mal_fecha
22164,41,Occidente,,53,2025-08-18
22165,39,Sur,,38,
22166,917,Occidente,468.0,40,2025-11-30
22167,504,Norte,-10.0,31,mal_fecha
22168,914,Occidente,,71,mal_fecha
22169,1068,Occidente,38.0,37,
22170,1518,Occidente,-10.0,18,
22171,263,Bajío,494.0,49,
22172,1401,Norte,123.0,65,2025-08-13
22173,456,Norte,,9,mal_fecha
22174,977,Centro,475.0,80,
22175,1520,Bajío,334.0,16,
22176,1554,Occidente,77.0,12,
22177,1244,Centro,441.0,36,mal_fecha
22178,173,Bajío,36.0,33,
22179,1370,Norte,477.0,33,mal_fecha
22180,116,Occidente,-10.0,37,
22181,503,Sur,,60,2025-10-01
22182,717,Sur,,36,
22183,808,Sur,198.0,72,2026-01-08
22184,445,Occidente,168.0,73,mal_fecha
22185,1150,Norte,-10.0,8,
22186,1366,Sur,,19,
22187,1278,Norte,,67,
22188,1331,Bajío,-10.0,66,
22189,715,Centro,-10.0,70,mal_fecha
22190,1340,Norte,176.0,80,
22191,1451,Centro,42.0,9,2026-05-27
22192,266,Bajío,456.0,59,
22193,929,Occidente,-10.0,36,2025-11-11
22194,283,Norte,,61,mal_fecha
22195,1066,Bajío,,20,
22196,852,Bajío,313.0,75,2025-11-05
22197,293,Norte,,71,
22198,348,Sur,238.0,11,
22199,1600,Norte,,44,2025-11-10
22200,116,Sur,498.0,35,
22201,1290,Bajío,,57,
22202,1449,Bajío,,56,2026-05-14
22203,1244,Bajío,223.0,53,2025-11-17
22204,1089,Centro,-10.0,47,
22205,1108,Bajío,-10.0,15,mal_fecha
22206,1032,Occidente,,16,mal_fecha
22207,712,Norte,-10.0,73,2026-03-01
22208,211,Centro,,65,mal_fecha
22209,741,Centro,-10.0,62,2025-07-22
22210,1148,Sur,384.0,39,2026-05-31
22211,909,Bajío,27.0,50,
22212,874,Bajío,,46,
22213,521,Norte,,27,2026-02-14
22214,448,Norte,,24,mal_fecha
22215,1302,Bajío,-10.0,5,2025-09-14
22216,983,Centro,,53,
22217,657,Centro,262.0,36,
22218,855,Bajío,,72,
22219,297,Centro,141.0,28,mal_fecha
22220,1551,Norte,182.0,20,
22221,1029,Occidente,-10.0,61,mal_fecha
22222,351,Occidente,334.0,43,
22223,1142,Centro,38.0,15,
22224,264,Bajío,383.0,66,
22225,1185,Centro,88.0,38,mal_fecha
22226,566,Bajío,119.0,9,
22227,1463,Occidente,-10.0,47,
22228,561,Occidente,,15,2026-02-18
22229,309,Bajío,-10.0,12,
22230,669,Centro,-10.0,24,mal_fecha
22231,962,Sur,-10.0,45,
22232,524,Bajío,,65,
22233,322,Sur,,68,2026-05-09
22234,406,Centro,,63,2026-04-10
22235,1317,Occidente,,77,
22236,124,Sur,317.0,13,mal_fecha
22237,542,Bajío,-10.0,67,
22238,1539,Centro,75.0,56,2026-06-15
22239,1494,Centro,,39,2026-05-15
22240,1597,Norte,187.0,43,
22241,908,Bajío,-10.0,14,
22242,1022,Norte,-10.0,79,
22243,76,Bajío,410.0,56,
22244,1492,Occidente,,43,mal_fecha
22245,941,Sur,-10.0,32,
22246,1525,Occidente,-10.0,51,
22247,1461,Bajío,76.0,67,
22248,558,Centro,391.0,76,2025-08-09
22249,542,Sur,,21,
22250,201,Norte,-10.0,21,
22251,703,Occidente,,27,2026-04-04
22252,45,Occidente,-10.0,19,mal_fecha
22253,546,Centro,,67,2026-02-03
22254,1165,Occidente,384.0,49,
22255,1321,Sur,441.0,7,mal_fecha
22256,335,Occidente,313.0,28,
22257,772,Bajío,381.0,23,
22258,1473,Occidente,468.0,71,2026-06-04
22259,1597,Sur,318.0,22,2026-04-17
22260,491,Bajío,441.0,53,2025-08-15
22261,131,Sur,137.0,45,2026-02-06
22262,727,Occidente,-10.0,50,mal_fecha
22263,1158,Norte,,62,2026-06-28
22264,567,Occidente,-10.0,47,
22265,1114,Occidente,195.0,39,
22266,693,Centro,85.0,61,2025-08-25
22267,1377,Centro,,56,mal_fecha
22268,1044,Norte,,7,
22269,257,Bajío,359.0,25,2026-02-07
22270,169,Bajío,486.0,29,mal_fecha
22271,105,Centro,236.0,51,
22272,1272,Sur,,19,2025-07-17
22273,879,Norte,459.0,11,
22274,1374,Centro,298.0,64,
22275,888,Sur,-10.0,25,
22276,993,Bajío,,68,
22277,118,Norte,275.0,16,
22278,560,Norte,238.0,42,mal_fecha
22279,205,Occidente,-10.0,56,2026-06-25
22280,145,Centro,-10.0,7,
22281,48,Bajío,,8,
22282,974,Occidente,,33,
22283,1204,Bajío,499.0,25,2026-02-04
22284,131,Bajío,16.0,7,
22285,1192,Norte,451.0,42,
22286,1591,Sur,-10.0,71,mal_fecha
22287,174,Occidente,-10.0,25,2025-10-11
22288,563,Bajío,112.0,27,mal_fecha
22289,779,Bajío,481.0,41,
22290,929,Occidente,,78,
22291,228,Bajío,32.0,26,2025-11-29
22292,248,Bajío,8.0,5,2026-04-09
22293,1252,Centro,,36,2025-08-04
22294,1382,Bajío,232.0,55,2026-07-06
22295,1519,Sur,477.0,48,
22296,69,Occidente,-10.0,9,
22297,1087,Sur,-10.0,38,
22298,1273,Bajío,,6,
22299,1383,Centro,-10.0,40,2026-05-28
22300,288,Sur,-10.0,77,
22301,1372,Centro,-10.0,14,mal_fecha
22302,579,Occidente,,12,
22303,1008,Norte,,34,
22304,899,Norte,-10.0,42,mal_fecha
22305,119,Norte,,56,
22306,1180,Norte,,35,2025-08-24
22307,644,Sur,,8,mal_fecha
22308,504,Bajío,385.0,51,2025-08-09
22309,714,Centro,-10.0,71,
22310,537,Occidente,,46,
22311,1236,Occidente,174.0,34,mal_fecha
22312,1164,Norte,373.0,16,mal_fecha
22313,1592,Occidente,-10.0,29,mal_fecha
22314,831,Centro,155.0,58,
22315,1370,Centro,304.0,70,
22316,421,Centro,31.0,60,
22317,315,Occidente,-10.0,65,
22318,811,Occidente,434.0,48,mal_fecha
22319,612,Sur,148.0,53,
22320,1060,Occidente,-10.0,9,
22321,1410,Centro,-10.0,54,
22322,780,Norte,-10.0,49,mal_fecha
22323,1527,Sur,,38,
22324,244,Centro,222.0,61,mal_fecha
22325,441,Centro,,21,
22326,1091,Bajío,314.0,46,
22327,381,Norte,2.0,13,mal_fecha
22328,1428,Centro,-10.0,19,mal_fecha
22329,849,Sur,-10.0,68,
22330,474,Centro,,24,2025-07-13
22331,1313,Sur,,7,
22332,583,Centro,-10.0,19,2025-07-10
22333,874,Sur,16.0,61,mal_fecha
22334,1075,Occidente,363.0,58,mal_fecha
22335,1179,Norte,,76,mal_fecha
22336,564,Bajío,-10.0,42,2026-03-05
22337,972,Norte,-10.0,38,mal_fecha
22338,1273,Centro,79.0,36,2026-05-15
22339,1573,Norte,,78,mal_fecha
22340,601,Norte,,26,mal_fecha
22341,305,Centro,-10.0,70,
22342,1008,Centro,,56,
22343,800,Norte,-10.0,47,
22344,99,Centro,-10.0,8,
22345,104,Bajío,-10.0,39,mal_fecha
22346,844,Bajío,437.0,76,mal_fecha
22347,119,Centro,-10.0,76,2025-11-06
22348,223,Norte,124.0,66,
22349,1353,Bajío,308.0,37,mal_fecha
22350,825,Occidente,,6,
22351,1527,Norte,-10.0,57,
22352,488,Centro,69.0,53,2025-10-08
22353,1066,Centro,,55,mal_fecha
22354,249,Norte,223.0,60,2026-04-16
22355,303,Norte,-10.0,17,
22356,905,Sur,,50,
22357,664,Occidente,409.0,12,mal_fecha
22358,995,Bajío,,32,
22359,481,Bajío,142.0,41,mal_fecha
22360,1367,Occidente,,40,2025-11-02
22361,559,Bajío,371.0,11,
22362,364,Occidente,,79,2025-11-12
22363,1233,Occidente,,13,
22364,911,Occidente,390.0,6,2025-07-08
22365,1440,Occidente,-10.0,29,mal_fecha
22366,1218,Centro,392.0,47,mal_fecha
22367,1342,Centro,-10.0,22,mal_fecha
22368,469,Occidente,357.0,71,mal_fecha
22369,1327,Norte,,62,
22370,401,Occidente,97.0,50,
22371,978,Centro,,50,
22372,710,Norte,,73,
22373,919,Sur,153.0,45,
22374,717,Occidente,328.0,61,
22375,876,Sur,-10.0,62,
22376,451,Occidente,-10.0,77,mal_fecha
22377,1019,Norte,,23,mal_fecha
22378,1054,Occidente,-10.0,50,
22379,493,Sur,330.0,5,mal_fecha
22380,65,Occidente,147.0,69,2026-02-22
22381,876,Sur,-10.0,73,
22382,249,Bajío,-10.0,65,mal_fecha
22383,854,Bajío,93.0,41,
22384,479,Norte,427.0,74,
22385,853,Centro,248.0,65,
22386,853,Centro,-10.0,7,mal_fecha
22387,997,Centro,,42,
22388,401,Bajío,,59,
22389,857,Sur,,45,
22390,1363,Norte,,67,2025-11-18
22391,251,Centro,408.0,13,mal_fecha
22392,1080,Occidente,,42,2025-12-04
22393,785,Norte,157.0,13,2025-07-18
22394,586,Occidente,-10.0,59,mal_fecha
22395,685,Sur,,11,
22396,625,Centro,,60,
22397,839,Norte,,65,
22398,956,Bajío,,14,
22399,1248,Centro,109.0,38,2026-05-02
22400,165,Norte,,18,
22401,93,Centro,-10.0,32,
22402,209,Centro,-10.0,79,2025-07-16
22403,49,Sur,,57,mal_fecha
22404,1509,Centro,379.0,49,
22405,972,Bajío,-10.0,10,mal_fecha
22406,1095,Norte,,75,
22407,662,Centro,,62,mal_fecha
22408,1547,Occidente,,79,
22409,635,Sur,-10.0,12,
22410,145,Bajío,,24,2026-05-19
22411,1292,Occidente,225.0,8,
22412,164,Centro,-10.0,44,
22413,278,Occidente,460.0,9,
22414,1315,Norte,367.0,52,
22415,1360,Occidente,-10.0,12,
22416,321,Norte,,39,
22417,877,Sur,-10.0,40,2026-05-29
22418,868,Occidente,433.0,72,mal_fecha
22419,860,Bajío,77.0,22,2026-04-19
22420,538,Occidente,,7,
22421,1381,Occidente,41.0,49,
22422,564,Centro,-10.0,35,mal_fecha
22423,1315,Sur,-10.0,28,
22424,1074,Bajío,238.0,54,2026-06-11
22425,1418,Occidente,-10.0,26,2025-12-21
22426,474,Sur,-10.0,48,mal_fecha
22427,146,Norte,-10.0,33,2026-06-24
22428,656,Sur,,23,mal_fecha
22429,1102,Centro,-10.0,73,
22430,763,Occidente,,16,2025-07-17
22431,283,Sur,,20,
22432,66,Bajío,-10.0,9,mal_fecha
22433,616,Sur,-10.0,30,
22434,77,Norte,-10.0,64,
22435,46,Norte,233.0,55,mal_fecha
22436,798,Bajío,-10.0,23,
22437,1242,Norte,77.0,29,
22438,268,Centro,,73,
22439,1098,Occidente,,44,mal_fecha
22440,1199,Centro,,59,
22441,393,Bajío,46.0,9,mal_fecha
22442,671,Centro,-10.0,60,
22443,562,Bajío,,72,
22444,929,Bajío,-10.0,66,2026-02-23
22445,606,Centro,-10.0,74,mal_fecha
22446,189,Occidente,-10.0,16,
22447,1356,Norte,-10.0,68,mal_fecha
22448,816,Sur,-10.0,67,2026-03-18
22449,558,Bajío,425.0,65,
22450,834,Bajío,76.0,31,2025-10-24
22451,744,Norte,-10.0,9,2025-11-24
22452,1586,Centro,178.0,57,
22453,269,Bajío,-10.0,33,
22454,1277,Norte,,27,2026-07-02
22455,1329,Sur,-10.0,55,mal_fecha
22456,1173,Norte,,18,2026-01-13
22457,1226,Occidente,,30,2025-07-19
22458,1373,Occidente,,43,2026-04-23
22459,1179,Norte,463.0,64,
22460,447,Sur,439.0,26,mal_fecha
22461,119,Sur,329.0,67,
22462,1137,Centro,-10.0,30,mal_fecha
22463,1382,Occidente,,61,
22464,839,Occidente,307.0,25,mal_fecha
22465,963,Sur,,46,
22466,561,Centro,,5,mal_fecha
22467,55,Occidente,,24,
22468,113,Norte,-10.0,11,
22469,688,Occidente,-10.0,29,
22470,616,Bajío,,44,
22471,921,Norte,,5,mal_fecha
22472,1464,Centro,-10.0,10,
22473,332,Bajío,-10.0,43,
22474,790,Norte,65.0,21,
22475,215,Sur,438.0,53,2025-08-27
22476,724,Centro,,5,
22477,1195,Occidente,-10.0,67,2025-09-17
22478,973,Bajío,458.0,78,
22479,437,Bajío,-10.0,69,2026-05-30
22480,188,Bajío,,44,2025-10-19
22481,1454,Norte,-10.0,36,
22482,847,Sur,445.0,18,
22483,1057,Sur,130.0,57,
22484,582,Sur,-10.0,58,mal_fecha
22485,577,Sur,-10.0,20,mal_fecha
22486,305,Norte,-10.0,21,
22487,501,Occidente,-10.0,17,2025-07-31
22488,96,Sur,474.0,15,
22489,449,Sur,,32,
22490,1218,Bajío,,22,2026-05-05
22491,1227,Centro,,34,
22492,603,Sur,,71,mal_fecha
22493,381,Sur,,29,
22494,20,Occidente,140.0,19,2025-10-07
22495,155,Occidente,-10.0,20,
22496,26,Bajío,-10.0,44,
22497,1530,Occidente,191.0,12,mal_fecha
22498,764,Norte,,65,2026-02-07
22499,273,Sur,,35,
22500,857,Sur,-10.0,58,2025-09-22
22501,118,Centro,159.0,29,
22502,274,Bajío,151.0,71,mal_fecha
22503,377,Bajío,,65,
22504,798,Occidente,13.0,41,mal_fecha
22505,1045,Centro,,36,
22506,479,Sur,,56,mal_fecha
22507,1457,Occidente,-10.0,75,mal_fecha
22508,1033,Bajío,-10.0,20,mal_fecha
22509,701,Occidente,-10.0,26,2025-07-29
22510,1462,Centro,,43,
22511,38,Norte,,42,
22512,605,Centro,,43,
22513,76,Bajío,,20,mal_fecha
22514,494,Centro,,33,
22515,1276,Norte,61.0,25,
22516,795,Sur,229.0,13,2026-04-30
22517,27,Norte,286.0,6,
22518,213,Centro,,70,
22519,1132,Norte,-10.0,9,
22520,367,Norte,-10.0,19,
22521,494,Centro,,42,
22522,231,Norte,369.0,9,
22523,1136,Norte,-10.0,67,
22524,886,Norte,264.0,54,
22525,78,Bajío,,23,2025-07-27
22526,312,Sur,123.0,56,2025-12-03
22527,992,Centro,,79,mal_fecha
22528,14,Bajío,,24,mal_fecha
22529,1452,Centro,,77,
22530,1525,Occidente,397.0,48,2026-01-04
22531,340,Occidente,-10.0,7,2025-08-16
22532,59,Sur,,39,mal_fecha
22533,492,Sur,,21,2026-05-21
22534,1562,Occidente,313.0,43,2026-06-22
22535,1078,Bajío,47.0,16,
22536,351,Bajío,-10.0,46,mal_fecha
22537,968,Sur,345.0,62,
22538,632,Bajío,-10.0,70,2026-03-19
22539,1553,Bajío,-10.0,55,2026-05-08
22540,189,Sur,,40,
22541,495,Centro,,67,2026-01-03
22542,861,Centro,-10.0,39,mal_fecha
22543,1303,Occidente,,44,
22544,651,Centro,305.0,75,2025-12-05
22545,636,Bajío,497.0,40,
22546,704,Norte,-10.0,45,2025-09-01
22547,1411,Norte,-10.0,64,
22548,184,Occidente,-10.0,5,
22549,887,Sur,-10.0,77,
22550,1319,Sur,,79,
22551,1208,Centro,-10.0,69,mal_fecha
22552,788,Bajío,,8,
22553,55,Norte,,30,2026-06-29
22554,353,Occidente,,59,
22555,774,Norte,-10.0,68,mal_fecha
22556,29,Bajío,162.0,61,2026-01-12
22557,586,Centro,400.0,78,2025-10-30
22558,1576,Norte,,23,mal_fecha
22559,117,Centro,,12,
22560,771,Occidente,78.0,46,mal_fecha
22561,808,Centro,182.0,34,
22562,1296,Sur,244.0,44,mal_fecha
22563,1091,Occidente,-10.0,22,
22564,152,Sur,-10.0,19,2026-07-01
22565,79,Sur,87.0,48,
22566,1162,Bajío,263.0,65,mal_fecha
22567,655,Norte,,78,2026-05-05
22568,1564,Bajío,196.0,69,
22569,454,Bajío,-10.0,7,
22570,716,Bajío,-10.0,66,
22571,1370,Sur,-10.0,50,mal_fecha
22572,138,Bajío,145.0,68,
22573,847,Bajío,,32,mal_fecha
22574,1390,Norte,100.0,80,
22575,622,Sur,497.0,56,
22576,340,Norte,,27,mal_fecha
22577,1442,Occidente,-10.0,60,
22578,331,Occidente,-10.0,15,
22579,417,Occidente,-10.0,6,
22580,834,Centro,-10.0,10,
22581,847,Sur,-10.0,64,2026-06-21
22582,483,Bajío,-10.0,66,
22583,684,Norte,-10.0,65,
22584,909,Sur,130.0,12,2025-10-10
22585,1339,Occidente,,59,mal_fecha
22586,329,Occidente,163.0,80,
22587,898,Bajío,280.0,44,
22588,241,Norte,-10.0,34,
22589,1598,Bajío,-10.0,35,mal_fecha
22590,1106,Norte,-10.0,29,2025-08-02
22591,105,Sur,,13,mal_fecha
22592,801,Sur,-10.0,53,mal_fecha
22593,1013,Centro,,45,
22594,1322,Norte,121.0,53,mal_fecha
22595,1340,Centro,-10.0,77,mal_fecha
22596,1347,Centro,-10.0,47,2026-03-31
22597,288,Sur,-10.0,61,2026-02-11
22598,1592,Norte,-10.0,14,
22599,1061,Bajío,23.0,50,mal_fecha
22600,1014,Norte,359.0,53,mal_fecha
22601,743,Sur,-10.0,63,mal_fecha
22602,1455,Norte,283.0,75,mal_fecha
22603,479,Centro,-10.0,27,
22604,809,Sur,37.0,17,
22605,491,Bajío,,30,
22606,153,Sur,,45,2025-08-03
22607,1355,Occidente,,19,
22608,1131,Sur,-10.0,62,mal_fecha
22609,586,Norte,150.0,39,
22610,1002,Occidente,11.0,36,2026-05-04
22611,188,Bajío,-10.0,18,
22612,1227,Centro,,6,2025-08-02
22613,1550,Norte,470.0,16,mal_fecha
22614,133,Bajío,82.0,79,
22615,1241,Occidente,,56,2026-03-09
22616,1160,Occidente,153.0,49,
22617,772,Centro,,45,2025-12-04
22618,1186,Norte,,75,
22619,1202,Sur,361.0,5,2025-11-06
22620,1553,Sur,351.0,36,
22621,819,Centro,-10.0,15,2025-12-09
22622,874,Sur,-10.0,16,
22623,1232,Sur,197.0,43,mal_fecha
22624,516,Norte,-10.0,69,
22625,1150,Occidente,,65,
22626,1419,Centro,-10.0,51,mal_fecha
22627,974,Occidente,-10.0,42,2025-12-04
22628,1387,Centro,,57,
22629,1100,Sur,278.0,5,
22630,647,Occidente,,51,2025-07-30
22631,129,Bajío,102.0,71,
22632,1132,Occidente,339.0,7,
22633,283,Sur,350.0,58,
22634,650,Bajío,-10.0,47,
22635,1081,Sur,,39,
22636,658,Bajío,413.0,75,2026-06-11
22637,981,Sur,449.0,20,
22638,1586,Norte,-10.0,80,
22639,193,Norte,,27,mal_fecha
22640,353,Occidente,-10.0,46,2026-03-28
22641,219,Occidente,237.0,67,mal_fecha
22642,860,Bajío,-10.0,33,
22643,1278,Sur,-10.0,66,2026-06-19
22644,229,Norte,,11,
22645,156,Sur,,35,
22646,745,Centro,333.0,25,mal_fecha
22647,474,Centro,489.0,28,mal_fecha
22648,1044,Norte,-10.0,55,mal_fecha
22649,468,Norte,53.0,40,mal_fecha
22650,838,Bajío,,38,
22651,376,Sur,-10.0,57,2026-05-03
22652,708,Occidente,33.0,7,2025-12-09
22653,793,Norte,-10.0,76,mal_fecha
22654,1155,Occidente,,70,
22655,110,Sur,,77,
22656,1443,Norte,160.0,29,2025-08-15
22657,319,Occidente,,59,2026-01-28
22658,23,Norte,-10.0,5,
22659,630,Bajío,,12,
22660,541,Centro,-10.0,76,
22661,1010,Bajío,,34,mal_fecha
22662,1255,Bajío,,10,
22663,1136,Occidente,287.0,57,
22664,160,Occidente,,70,
22665,1189,Bajío,,31,
22666,500,Occidente,123.0,66,
22667,1475,Centro,,71,
22668,1146,Sur,156.0,57,2026-02-11
22669,729,Norte,-10.0,10,2025-08-18
22670,223,Sur,,44,2026-01-26
22671,1233,Occidente,-10.0,39,
22672,495,Centro,474.0,27,2026-06-10
22673,24,Centro,,37,2025-07-20
22674,739,Bajío,-10.0,23,mal_fecha
22675,865,Bajío,129.0,68,
22676,988,Sur,-10.0,59,
22677,1581,Occidente,,20,
22678,1379,Occidente,,16,
22679,723,Bajío,,51,
22680,1518,Norte,,10,mal_fecha
22681,988,Centro,-10.0,43,mal_fecha
22682,754,Sur,-10.0,9,mal_fecha
22683,259,Bajío,-10.0,77,mal_fecha
22684,734,Norte,-10.0,47,mal_fecha
22685,323,Centro,,53,mal_fecha
22686,1528,Occidente,274.0,44,2025-07-22
22687,577,Occidente,-10.0,27,
22688,951,Bajío,440.0,19,
22689,288,Occidente,,18,
22690,1541,Sur,,42,2025-11-17
22691,193,Bajío,,57,2026-02-06
22692,866,Norte,,45,
22693,535,Centro,-10.0,9,mal_fecha
22694,1012,Sur,,78,
22695,594,Occidente,456.0,68,
22696,487,Occidente,,10,
22697,323,Occidente,-10.0,62,mal_fecha
22698,1260,Centro,199.0,72,mal_fecha
22699,1244,Norte,290.0,35,mal_fecha
22700,1064,Bajío,,70,
22701,529,Sur,295.0,29,2025-08-13
22702,817,Centro,,59,
22703,1058,Sur,481.0,30,
22704,943,Occidente,,71,mal_fecha
22705,7,Bajío,488.0,36,2026-01-04
22706,947,Occidente,,59,2026-05-22
22707,1400,Centro,-10.0,9,
22708,442,Occidente,,28,
22709,503,Sur,-10.0,18,2026-06-12
22710,11,Sur,,26,2025-10-02
22711,1253,Norte,,54,
22712,1021,Centro,,66,
22713,504,Occidente,,78,mal_fecha
22714,58,Bajío,,48,mal_fecha
22715,1358,Bajío,,20,mal_fecha
22716,799,Norte,,44,mal_fecha
22717,1200,Centro,222.0,76,
22718,1349,Occidente,317.0,35,
22719,1370,Bajío,111.0,71,mal_fecha
22720,456,Occidente,396.0,8,mal_fecha
22721,877,Sur,,28,
22722,624,Occidente,,59,mal_fecha
22723,1148,Sur,145.0,62,mal_fecha
22724,29,Sur,397.0,12,mal_fecha
22725,1494,Bajío,,47,2026-03-03
22726,1071,Centro,,16,mal_fecha
22727,1129,Centro,,11,mal_fecha
22728,623,Bajío,20.0,49,2025-12-16
22729,614,Bajío,378.0,46,
22730,1052,Centro,-10.0,38,
22731,975,Sur,220.0,66,
22732,398,Sur,,69,mal_fecha
22733,295,Centro,-10.0,60,
22734,1420,Centro,153.0,47,mal_fecha
22735,1385,Sur,,36,mal_fecha
22736,1590,Centro,,67,2025-12-31
22737,326,Bajío,64.0,24,2026-01-26
22738,479,Bajío,347.0,29,
22739,738,Centro,,71,mal_fecha
22740,1411,Norte,197.0,67,
22741,896,Bajío,-10.0,71,
22742,1599,Sur,-10.0,64,mal_fecha
22743,1111,Bajío,,45,
22744,63,Sur,-10.0,80,mal_fecha
22745,1493,Sur,,40,
22746,735,Occidente,,25,
22747,1089,Centro,-10.0,54,2025-10-22
22748,1117,Occidente,440.0,43,
22749,716,Sur,,25,
22750,1553,Centro,,43,
22751,570,Centro,-10.0,31,
22752,358,Sur,,67,2025-07-30
22753,875,Sur,,79,
22754,575,Centro,414.0,68,
22755,1455,Sur,,48,2026-05-15
22756,1439,Sur,153.0,23,2026-05-03
22757,993,Occidente,-10.0,80,
22758,33,Occidente,484.0,49,mal_fecha
22759,855,Occidente,-10.0,34,
22760,813,Bajío,,64,2026-05-25
22761,827,Centro,-10.0,24,2026-05-17
22762,1290,Occidente,-10.0,53,
22763,111,Bajío,,19,
22764,1132,Bajío,193.0,7,2025-12-06
22765,1363,Centro,,75,
22766,502,Norte,-10.0,5,mal_fecha
22767,1379,Bajío,-10.0,55,2026-03-04
22768,727,Bajío,,22,2026-06-15
22769,469,Bajío,56.0,10,2026-03-02
22770,798,Occidente,-10.0,41,2026-02-21
22771,692,Centro,395.0,5,2026-06-28
22772,633,Centro,-10.0,71,mal_fecha
22773,603,Centro,-10.0,40,
22774,469,Occidente,-10.0,31,2025-10-29
22775,615,Occidente,44.0,67,
22776,610,Occidente,-10.0,26,2026-03-03
22777,1583,Centro,-10.0,59,
22778,34,Occidente,-10.0,12,mal_fecha
22779,1355,Centro,,10,2026-05-22
22780,1058,Occidente,-10.0,6,
22781,946,Norte,,27,
22782,50,Bajío,-10.0,60,mal_fecha
22783,1522,Norte,,76,
22784,384,Occidente,,35,
22785,372,Centro,-10.0,57,2025-10-17
22786,1180,Bajío,,37,2026-06-03
22787,655,Occidente,,18,
22788,298,Occidente,405.0,13,mal_fecha
22789,399,Centro,,43,mal_fecha
22790,242,Bajío,118.0,65,2026-05-29
22791,384,Bajío,121.0,17,
22792,938,Centro,-10.0,75,
22793,562,Occidente,195.0,77,
22794,1401,Occidente,-10.0,21,mal_fecha
22795,376,Bajío,450.0,11,mal_fecha
22796,817,Bajío,-10.0,57,
22797,1263,Sur,290.0,12,
22798,534,Occidente,45.0,33,2026-02-23
22799,642,Sur,28.0,70,2026-04-14
22800,950,Occidente,,67,mal_fecha
22801,904,Sur,280.0,80,2025-10-28
22802,1261,Centro,,11,
22803,111,Norte,,13,mal_fecha
22804,1595,Bajío,,57,mal_fecha
22805,40,Norte,,63,
